,index,file_name,age_min,age_max
5406,5894,003910.jpg,57.0,65.0
5407,5897,002225.jpg,37.0,45.0
5408,5899,007424.jpg,54.0,62.0
5409,5900,001124.jpg,20.0,28.0
5410,5901,004390.jpg,20.0,28.0
5411,5904,004541.jpg,28.0,36.0
5412,5905,006997.jpg,53.0,61.0
5413,5906,005196.jpg,24.0,32.0
5414,5907,004590.jpg,22.0,30.0
5415,5908,000418.jpg,5.0,9.0
5416,5909,007415.jpg,3.0,9.0
5417,5910,004138.jpg,3.0,9.0
5418,5912,006179.jpg,54.0,62.0
5419,5913,002927.jpg,19.0,23.0
5420,5914,004629.jpg,16.0,22.0
5421,5915,002797.jpg,0.0,4.0
5422,5916,000187.jpg,3.0,7.0
5423,5917,002608.jpg,13.0,21.0
5424,5918,006805.jpg,1.0,5.0
5425,5920,003156.jpg,18.0,22.0
5426,5921,003697.jpg,58.0,66.0
5427,5922,006538.jpg,3.0,9.0
5428,5924,002325.jpg,16.0,22.0
5429,5925,004606.jpg,25.0,33.0
5430,5926,006258.jpg,68.0,76.0
5431,5928,001178.jpg,19.0,23.0
5432,5929,007044.jpg,33.0,41.0
5433,5933,000496.jpg,36.0,44.0
5434,5934,006955.jpg,36.0,44.0
5435,5935,000455.jpg,14.0,22.0
5436,5936,005995.jpg,31.0,39.0
5437,5939,003637.jpg,5.0,9.0
5438,5940,005033.jpg,18.0,22.0
5439,5941,006833.jpg,3.0,9.0
5440,5942,000466.jpg,19.0,27.0
5441,5943,006152.jpg,27.0,35.0
5442,5944,004923.jpg,30.0,38.0
5443,5946,004148.jpg,20.0,28.0
5444,5947,006520.jpg,77.0,85.0
5445,5949,006015.jpg,45.0,53.0
5446,5950,006391.jpg,49.0,57.0
5447,5951,006652.jpg,23.0,31.0
5448,5952,001621.jpg,19.0,25.0
5449,5953,004703.jpg,39.0,47.0
5450,5954,000890.jpg,24.0,32.0
5451,5955,005503.jpg,49.0,57.0
5452,5957,003168.jpg,19.0,27.0
5453,5958,007408.jpg,27.0,35.0
5454,5960,002974.jpg,25.0,33.0
5455,5961,006734.jpg,1.0,5.0
5456,5962,005845.jpg,27.0,35.0
5457,5963,007079.jpg,30.0,38.0
5458,5965,006922.jpg,24.0,32.0
5459,5966,007060.jpg,5.0,11.0
5460,5968,005574.jpg,49.0,57.0
5461,5970,000084.jpg,49.0,57.0
5462,5971,006624.jpg,73.0,81.0
5463,5972,006768.jpg,5.0,9.0
5464,5974,001482.jpg,34.0,42.0
5465,5976,006820.jpg,20.0,28.0
5466,5977,004094.jpg,20.0,28.0
5467,5978,000390.jpg,14.0,22.0
5468,5979,006081.jpg,44.0,52.0
5469,5980,003908.jpg,28.0,36.0
5470,5981,003848.jpg,20.0,28.0
5471,5983,000072.jpg,22.0,30.0
5472,5984,006068.jpg,25.0,33.0
5473,5986,005648.jpg,36.0,44.0
5474,5987,002557.jpg,58.0,66.0
5475,5988,004405.jpg,52.0,60.0
5476,5989,006192.jpg,16.0,22.0
5477,5990,003369.jpg,11.0,17.0
5478,5991,006518.jpg,19.0,25.0
5479,5992,000876.jpg,35.0,43.0
5480,5993,001870.jpg,34.0,42.0
5481,5994,003583.jpg,22.0,30.0
5482,5995,004848.jpg,43.0,51.0
5483,5996,005020.jpg,28.0,36.0
5484,5997,002203.jpg,43.0,51.0
5485,5998,002467.jpg,33.0,41.0
5486,5999,007159.jpg,0.0,3.0
5487,6001,000981.jpg,47.0,55.0
5488,6002,000916.jpg,3.0,9.0
5489,6003,003596.jpg,24.0,32.0
5490,6004,004943.jpg,13.0,21.0
5491,6005,003839.jpg,1.0,7.0
5492,6006,001288.jpg,40.0,48.0
5493,6007,004975.jpg,19.0,25.0
5494,6008,000629.jpg,29.0,37.0
5495,6010,001849.jpg,29.0,37.0
5496,6011,002998.jpg,20.0,28.0
5497,6012,007033.jpg,41.0,49.0
5498,6013,004416.jpg,1.0,7.0
5499,6016,001408.jpg,48.0,56.0
5500,6017,001321.jpg,1.0,7.0
5501,6018,006946.jpg,23.0,31.0
5502,6020,005837.jpg,32.0,40.0
5503,6021,000216.jpg,31.0,39.0
5504,6022,007538.jpg,56.0,64.0
5505,6023,006721.jpg,6.0,12.0
5506,6024,006591.jpg,23.0,31.0
5507,6026,003522.jpg,5.0,9.0
5508,6027,001248.jpg,21.0,29.0
5509,6028,006735.jpg,26.0,34.0
5510,6029,006009.jpg,50.0,58.0
5511,6030,000303.jpg,16.0,22.0
5512,6031,003978.jpg,20.0,28.0
5513,6032,000426.jpg,25.0,33.0
5514,6034,007125.jpg,0.0,3.0
5515,6035,000258.jpg,6.0,12.0
5516,6036,000376.jpg,0.0,3.0
5517,6038,007158.jpg,26.0,34.0
5518,6039,001718.jpg,22.0,30.0
5519,6040,000408.jpg,22.0,30.0
5520,6041,001549.jpg,20.0,28.0
5521,6042,002949.jpg,24.0,32.0
5522,6043,002090.jpg,19.0,25.0
5523,6044,004565.jpg,29.0,37.0
5524,6045,007342.jpg,32.0,40.0
5525,6046,007301.jpg,0.0,3.0
5526,6047,007161.jpg,45.0,53.0
5527,6048,005659.jpg,31.0,39.0
5528,6049,003265.jpg,22.0,30.0
5529,6051,001532.jpg,28.0,36.0
5530,6052,006844.jpg,57.0,65.0
5531,6053,005435.jpg,53.0,61.0
5532,6054,007102.jpg,19.0,23.0
5533,6055,004681.jpg,45.0,53.0
5534,6056,007571.jpg,30.0,38.0
5535,6057,003199.jpg,23.0,31.0
5536,6058,006049.jpg,19.0,27.0
5537,6059,001991.jpg,16.0,22.0
5538,6060,000873.jpg,41.0,49.0
5539,6061,001468.jpg,26.0,34.0
5540,6062,002114.jpg,0.0,3.0
5541,6063,002024.jpg,16.0,22.0
5542,6064,005793.jpg,21.0,29.0
5543,6065,005151.jpg,20.0,28.0
5544,6066,006241.jpg,23.0,31.0
5545,6067,004503.jpg,18.0,22.0
5546,6068,000595.jpg,1.0,7.0
5547,6070,002022.jpg,36.0,44.0
5548,6071,003560.jpg,5.0,9.0
5549,6072,000125.jpg,30.0,38.0
5550,6074,000021.jpg,0.0,3.0
5551,6075,004160.jpg,28.0,36.0
5552,6076,002966.jpg,14.0,22.0
5553,6077,003809.jpg,24.0,32.0
5554,6078,005172.jpg,31.0,39.0
5555,6079,005880.jpg,20.0,28.0
5556,6080,005673.jpg,63.0,71.0
5557,6084,002967.jpg,35.0,43.0
5558,6086,006284.jpg,32.0,40.0
5559,6087,000038.jpg,9.0,17.0
5560,6088,001304.jpg,13.0,21.0
5561,6089,006790.jpg,3.0,9.0
5562,6091,002140.jpg,34.0,42.0
5563,6092,000331.jpg,14.0,22.0
5564,6093,006275.jpg,28.0,36.0
5565,6094,001790.jpg,62.0,70.0
5566,6097,003807.jpg,3.0,9.0
5567,6098,006818.jpg,31.0,39.0
5568,6099,005199.jpg,28.0,36.0
5569,6100,005787.jpg,33.0,41.0
5570,6102,002516.jpg,19.0,23.0
5571,6103,005411.jpg,9.0,17.0
5572,6104,002769.jpg,25.0,33.0
5573,6105,006012.jpg,27.0,35.0
5574,6106,001308.jpg,24.0,32.0
5575,6107,002459.jpg,18.0,22.0
5576,6108,000728.jpg,5.0,11.0
5577,6109,004305.jpg,35.0,43.0
5578,6110,001890.jpg,24.0,32.0
5579,6111,000299.jpg,13.0,19.0
5580,6112,003414.jpg,21.0,29.0
5581,6115,004139.jpg,32.0,40.0
5582,6116,006969.jpg,69.0,77.0
5583,6117,001922.jpg,53.0,61.0
5584,6118,002595.jpg,12.0,18.0
5585,6119,006288.jpg,18.0,22.0
5586,6122,005779.jpg,69.0,77.0
5587,6125,002985.jpg,9.0,17.0
5588,6127,006756.jpg,65.0,73.0
5589,6128,006713.jpg,29.0,37.0
5590,6129,006530.jpg,29.0,37.0
5591,6130,003920.jpg,31.0,39.0
5592,6131,007229.jpg,31.0,39.0
5593,6132,006970.jpg,0.0,3.0
5594,6133,006344.jpg,27.0,35.0
5595,6134,000318.jpg,19.0,25.0
5596,6135,003568.jpg,14.0,22.0
5597,6136,005993.jpg,50.0,58.0
5598,6138,005554.jpg,19.0,27.0
5599,6139,004732.jpg,1.0,7.0
5600,6140,002782.jpg,23.0,31.0
5601,6141,000775.jpg,21.0,29.0
5602,6142,003776.jpg,26.0,34.0
5603,6144,007355.jpg,21.0,29.0
5604,6145,006395.jpg,54.0,62.0
5605,6146,002545.jpg,18.0,22.0
5606,6147,007095.jpg,35.0,43.0
5607,6148,000824.jpg,60.0,68.0
5608,6149,007420.jpg,0.0,3.0
5609,6150,006516.jpg,25.0,33.0
5610,6151,001658.jpg,16.0,22.0
5611,6152,000614.jpg,5.0,9.0
5612,6153,005209.jpg,24.0,32.0
5613,6154,006046.jpg,24.0,32.0
5614,6155,004976.jpg,29.0,37.0
5615,6156,005533.jpg,44.0,52.0
5616,6157,007040.jpg,29.0,37.0
5617,6159,006899.jpg,28.0,36.0
5618,6160,000473.jpg,20.0,28.0
5619,6161,000657.jpg,20.0,28.0
5620,6162,005058.jpg,28.0,36.0
5621,6163,000261.jpg,20.0,28.0
5622,6164,002360.jpg,47.0,55.0
5623,6165,007146.jpg,28.0,36.0
5624,6166,000596.jpg,19.0,27.0
5625,6168,003561.jpg,26.0,34.0
5626,6170,002156.jpg,32.0,40.0
5627,6171,005189.jpg,14.0,22.0
5628,6173,006865.jpg,34.0,42.0
5629,6174,003579.jpg,21.0,29.0
5630,6175,002275.jpg,21.0,29.0
5631,6176,005545.jpg,19.0,23.0
5632,6177,007051.jpg,3.0,7.0
5633,6178,002381.jpg,23.0,31.0
5634,6179,001527.jpg,23.0,31.0
5635,6180,005799.jpg,28.0,36.0
5636,6181,002900.jpg,28.0,36.0
5637,6182,006483.jpg,25.0,33.0
5638,6184,005057.jpg,56.0,64.0
5639,6185,005324.jpg,20.0,28.0
5640,6186,004930.jpg,40.0,48.0
5641,6187,006964.jpg,0.0,3.0
5642,6188,003484.jpg,69.0,77.0
5643,6189,004693.jpg,19.0,27.0
5644,6190,006305.jpg,59.0,67.0
5645,6191,005929.jpg,31.0,39.0
5646,6192,003115.jpg,3.0,7.0
5647,6194,006626.jpg,1.0,7.0
5648,6195,005556.jpg,44.0,52.0
5649,6196,006923.jpg,33.0,41.0
5650,6197,007529.jpg,0.0,3.0
5651,6198,000900.jpg,33.0,41.0
5652,6199,007331.jpg,24.0,32.0
5653,6200,005827.jpg,46.0,54.0
5654,6202,004564.jpg,38.0,46.0
5655,6203,003146.jpg,12.0,18.0
5656,6204,003715.jpg,31.0,39.0
5657,6205,005685.jpg,21.0,29.0
5658,6210,003934.jpg,19.0,23.0
5659,6211,006952.jpg,38.0,46.0
5660,6212,004413.jpg,29.0,37.0
5661,6213,001978.jpg,16.0,22.0
5662,6216,002528.jpg,6.0,12.0
5663,6217,005721.jpg,35.0,43.0
5664,6218,007204.jpg,75.0,83.0
5665,6219,001867.jpg,31.0,39.0
5666,6220,003853.jpg,1.0,5.0
5667,6221,001930.jpg,26.0,34.0
5668,6222,003287.jpg,19.0,27.0
5669,6223,006236.jpg,19.0,23.0
5670,6226,006663.jpg,39.0,47.0
5671,6228,004561.jpg,16.0,22.0
5672,6229,006132.jpg,29.0,37.0
5673,6230,007265.jpg,52.0,60.0
5674,6231,006666.jpg,35.0,43.0
5675,6232,006944.jpg,3.0,7.0
5676,6233,000462.jpg,0.0,3.0
5677,6234,007106.jpg,23.0,31.0
5678,6235,004002.jpg,18.0,22.0
5679,6236,006124.jpg,44.0,52.0
5680,6238,006930.jpg,5.0,11.0
5681,6239,002368.jpg,42.0,50.0
5682,6240,002704.jpg,3.0,9.0
5683,6241,002707.jpg,19.0,25.0
5684,6242,004326.jpg,44.0,52.0
5685,6243,006799.jpg,5.0,9.0
5686,6244,001011.jpg,27.0,35.0
5687,6246,003925.jpg,0.0,3.0
5688,6247,003911.jpg,19.0,25.0
5689,6248,006688.jpg,42.0,50.0
5690,6249,006794.jpg,21.0,29.0
5691,6252,006486.jpg,6.0,14.0
5692,6253,000541.jpg,19.0,25.0
5693,6254,000767.jpg,50.0,58.0
5694,6255,005087.jpg,24.0,32.0
5695,6256,001861.jpg,35.0,43.0
5696,6257,001019.jpg,32.0,40.0
5697,6259,005765.jpg,26.0,34.0
5698,6260,004129.jpg,0.0,3.0
5699,6261,007232.jpg,34.0,42.0
5700,6262,001448.jpg,47.0,55.0
5701,6263,006835.jpg,19.0,27.0
5702,6264,005516.jpg,19.0,23.0
5703,6265,004948.jpg,6.0,12.0
5704,6266,002904.jpg,21.0,29.0
5705,6267,001249.jpg,21.0,29.0
5706,6268,006291.jpg,56.0,64.0
5707,6269,000155.jpg,54.0,62.0
5708,6271,005733.jpg,34.0,42.0
5709,6272,004638.jpg,29.0,37.0
5710,6273,002461.jpg,30.0,38.0
5711,6275,000454.jpg,22.0,30.0
5712,6278,003495.jpg,16.0,22.0
5713,6279,005055.jpg,20.0,28.0
5714,6280,005914.jpg,13.0,19.0
5715,6281,000319.jpg,21.0,29.0
5716,6282,001715.jpg,16.0,22.0
5717,6283,003511.jpg,19.0,27.0
5718,6284,004102.jpg,13.0,19.0
5719,6285,007552.jpg,24.0,32.0
5720,6287,000585.jpg,13.0,21.0
5721,6288,000024.jpg,3.0,7.0
5722,6289,004314.jpg,34.0,42.0
5723,6290,005439.jpg,32.0,40.0
5724,6291,007317.jpg,1.0,5.0
5725,6292,003011.jpg,48.0,56.0
5726,6293,004023.jpg,32.0,40.0
5727,6294,000022.jpg,38.0,46.0
5728,6295,001671.jpg,21.0,29.0
5729,6296,007323.jpg,36.0,44.0
5730,6297,007467.jpg,5.0,9.0
5731,6298,003142.jpg,25.0,33.0
5732,6301,001873.jpg,23.0,31.0
5733,6302,002853.jpg,25.0,33.0
5734,6303,002232.jpg,23.0,31.0
5735,6304,003110.jpg,26.0,34.0
5736,6305,002745.jpg,19.0,23.0
5737,6306,004861.jpg,22.0,30.0
5738,6307,007200.jpg,0.0,3.0
5739,6308,004030.jpg,19.0,23.0
5740,6310,000719.jpg,19.0,25.0
5741,6311,002548.jpg,28.0,36.0
5742,6312,000796.jpg,19.0,25.0
5743,6313,006022.jpg,53.0,61.0
5744,6315,006658.jpg,30.0,38.0
5745,6316,004482.jpg,34.0,42.0
5746,6317,002601.jpg,1.0,7.0
5747,6318,005360.jpg,24.0,32.0
5748,6319,003875.jpg,18.0,22.0
5749,6320,000991.jpg,0.0,3.0
5750,6321,006101.jpg,59.0,67.0
5751,6322,004328.jpg,1.0,5.0
5752,6325,002209.jpg,19.0,27.0
5753,6326,005951.jpg,28.0,36.0
5754,6327,007099.jpg,38.0,46.0
5755,6329,002212.jpg,25.0,33.0
5756,6330,001331.jpg,21.0,29.0
5757,6331,002828.jpg,18.0,22.0
5758,6332,001211.jpg,0.0,3.0
5759,6333,003289.jpg,20.0,28.0
5760,6335,004600.jpg,26.0,34.0
5761,6336,006205.jpg,51.0,59.0
5762,6337,000314.jpg,22.0,30.0
5763,6338,000099.jpg,18.0,22.0
5764,6339,000387.jpg,31.0,39.0
5765,6340,002252.jpg,19.0,25.0
5766,6341,005362.jpg,24.0,32.0
5767,6342,007088.jpg,59.0,67.0
5768,6343,001225.jpg,14.0,22.0
5769,6344,003292.jpg,19.0,23.0
5770,6345,004170.jpg,16.0,22.0
5771,6347,007612.jpg,39.0,47.0
5772,6349,004962.jpg,9.0,17.0
5773,6350,006245.jpg,50.0,58.0
5774,6351,006349.jpg,32.0,40.0
5775,6352,002552.jpg,19.0,23.0
5776,6353,005308.jpg,22.0,30.0
5777,6354,002983.jpg,48.0,56.0
5778,6355,006839.jpg,1.0,7.0
5779,6356,003160.jpg,13.0,19.0
5780,6358,006747.jpg,11.0,17.0
5781,6359,006455.jpg,62.0,70.0
5782,6360,004395.jpg,0.0,3.0
5783,6361,007593.jpg,27.0,35.0
5784,6362,005146.jpg,6.0,12.0
5785,6364,001696.jpg,16.0,22.0
5786,6365,001640.jpg,78.0,86.0
5787,6366,002848.jpg,3.0,7.0
5788,6367,003745.jpg,23.0,31.0
5789,6368,004929.jpg,1.0,7.0
5790,6370,006763.jpg,1.0,5.0
5791,6371,002282.jpg,11.0,17.0
5792,6372,000459.jpg,0.0,3.0
5793,6373,001649.jpg,3.0,7.0
5794,6374,001579.jpg,19.0,23.0
5795,6375,007397.jpg,19.0,27.0
5796,6377,000938.jpg,28.0,36.0
5797,6378,002043.jpg,24.0,32.0
5798,6380,007486.jpg,0.0,4.0
5799,6381,000207.jpg,19.0,23.0
5800,6382,005769.jpg,84.0,92.0
5801,6383,003505.jpg,27.0,35.0
5802,6385,005905.jpg,32.0,40.0
5803,6386,003759.jpg,20.0,28.0
5804,6388,004818.jpg,35.0,43.0
5805,6389,001519.jpg,23.0,31.0
5806,6390,000044.jpg,1.0,5.0
5807,6391,006489.jpg,48.0,56.0
5808,6392,003649.jpg,24.0,32.0
5809,6393,004261.jpg,19.0,27.0
5810,6394,006196.jpg,23.0,31.0
5811,6395,005780.jpg,34.0,42.0
5812,6396,007483.jpg,5.0,9.0
5813,6397,002727.jpg,33.0,41.0
5814,6398,001650.jpg,18.0,22.0
5815,6399,004091.jpg,53.0,61.0
5816,6400,002889.jpg,1.0,5.0
5817,6401,004793.jpg,19.0,25.0
5818,6403,005745.jpg,43.0,51.0
5819,6404,006454.jpg,34.0,42.0
5820,6405,002229.jpg,20.0,28.0
5821,6406,001067.jpg,30.0,38.0
5822,6407,004557.jpg,32.0,40.0
5823,6410,002990.jpg,18.0,22.0
5824,6411,002619.jpg,38.0,46.0
5825,6412,001470.jpg,13.0,19.0
5826,6413,007361.jpg,16.0,22.0
5827,6414,006278.jpg,24.0,32.0
5828,6415,005794.jpg,43.0,51.0
5829,6416,001189.jpg,32.0,40.0
5830,6417,001736.jpg,0.0,3.0
5831,6418,005432.jpg,43.0,51.0
5832,6419,003634.jpg,21.0,29.0
5833,6420,005353.jpg,19.0,27.0
5834,6423,001330.jpg,22.0,30.0
5835,6426,000536.jpg,20.0,28.0
5836,6427,007321.jpg,1.0,7.0
5837,6428,003343.jpg,43.0,51.0
5838,6429,007350.jpg,3.0,9.0
5839,6430,001065.jpg,81.0,89.0
5840,6431,006088.jpg,32.0,40.0
5841,6433,000377.jpg,32.0,40.0
5842,6434,006565.jpg,26.0,34.0
5843,6435,001916.jpg,19.0,27.0
5844,6436,004662.jpg,23.0,31.0
5845,6437,000691.jpg,26.0,34.0
5846,6438,005363.jpg,39.0,47.0
5847,6439,005727.jpg,26.0,34.0
5848,6442,005641.jpg,19.0,27.0
5849,6443,004870.jpg,19.0,27.0
5850,6444,005564.jpg,40.0,48.0
5851,6446,004178.jpg,11.0,17.0
5852,6448,004942.jpg,19.0,27.0
5853,6449,003838.jpg,29.0,37.0
5854,6450,003802.jpg,41.0,49.0
5855,6452,001615.jpg,21.0,29.0
5856,6453,003633.jpg,29.0,37.0
5857,6454,007058.jpg,0.0,4.0
5858,6455,002069.jpg,20.0,28.0
5859,6456,006548.jpg,12.0,18.0
5860,6457,000397.jpg,3.0,9.0
5861,6458,003540.jpg,25.0,33.0
5862,6459,004888.jpg,26.0,34.0
5863,6460,005806.jpg,85.0,93.0
5864,6461,000131.jpg,62.0,70.0
5865,6462,004536.jpg,23.0,31.0
5866,6463,003436.jpg,37.0,45.0
5867,6464,005864.jpg,36.0,44.0
5868,6465,004865.jpg,19.0,23.0
5869,6466,007509.jpg,45.0,53.0
5870,6467,000117.jpg,8.0,16.0
5871,6468,001008.jpg,0.0,4.0
5872,6469,006536.jpg,52.0,60.0
5873,6470,000323.jpg,0.0,3.0
5874,6472,005593.jpg,46.0,54.0
5875,6473,004580.jpg,19.0,25.0
5876,6474,005954.jpg,29.0,37.0
5877,6475,004454.jpg,66.0,74.0
5878,6477,002505.jpg,35.0,43.0
5879,6478,003467.jpg,3.0,9.0
5880,6479,004512.jpg,48.0,56.0
5881,6483,003453.jpg,16.0,22.0
5882,6484,003614.jpg,32.0,40.0
5883,6485,004583.jpg,53.0,61.0
5884,6486,001791.jpg,34.0,42.0
5885,6487,002113.jpg,3.0,7.0
5886,6488,006256.jpg,14.0,22.0
5887,6489,003382.jpg,41.0,49.0
5888,6490,001252.jpg,0.0,3.0
5889,6491,004285.jpg,1.0,5.0
5890,6492,003304.jpg,32.0,40.0
5891,6493,006748.jpg,36.0,44.0
5892,6494,002513.jpg,19.0,23.0
5893,6496,002672.jpg,19.0,23.0
5894,6497,000793.jpg,19.0,27.0
5895,6498,004668.jpg,52.0,60.0
5896,6499,007464.jpg,34.0,42.0
5897,6500,007607.jpg,8.0,16.0
5898,6501,002157.jpg,19.0,27.0
5899,6504,006683.jpg,73.0,81.0
5900,6505,002809.jpg,39.0,47.0
5901,6508,000984.jpg,0.0,3.0
5902,6511,003893.jpg,13.0,21.0
5903,6512,007514.jpg,29.0,37.0
5904,6513,007181.jpg,24.0,32.0
5905,6514,004428.jpg,18.0,22.0
5906,6515,001761.jpg,27.0,35.0
5907,6516,007547.jpg,6.0,12.0
5908,6517,007396.jpg,8.0,16.0
5909,6518,004337.jpg,21.0,29.0
5910,6519,000368.jpg,43.0,51.0
5911,6520,006860.jpg,47.0,55.0
5912,6521,005501.jpg,19.0,23.0
5913,6524,002941.jpg,1.0,7.0
5914,6525,000739.jpg,16.0,22.0
5915,6527,006638.jpg,24.0,32.0
5916,6528,003000.jpg,23.0,31.0
5917,6529,006399.jpg,19.0,27.0
5918,6530,004840.jpg,19.0,27.0
5919,6531,000669.jpg,44.0,52.0
5920,6532,004735.jpg,1.0,5.0
5921,6533,001834.jpg,48.0,56.0
5922,6534,001128.jpg,6.0,14.0
5923,6537,003348.jpg,44.0,52.0
5924,6538,002279.jpg,19.0,25.0
5925,6539,003499.jpg,13.0,19.0
5926,6540,001570.jpg,35.0,43.0
5927,6541,003907.jpg,21.0,29.0
5928,6543,002108.jpg,1.0,7.0
5929,6544,004379.jpg,3.0,9.0
5930,6545,000698.jpg,1.0,5.0
5931,6546,001278.jpg,7.0,15.0
5932,6547,005078.jpg,39.0,47.0
5933,6552,000103.jpg,30.0,38.0
5934,6553,005918.jpg,24.0,32.0
5935,6554,005809.jpg,85.0,93.0
5936,6555,007216.jpg,50.0,58.0
5937,6556,004125.jpg,22.0,30.0
5938,6558,006262.jpg,30.0,38.0
5939,6561,006672.jpg,19.0,27.0
5940,6563,003764.jpg,19.0,25.0
5941,6564,004096.jpg,1.0,5.0
5942,6565,007388.jpg,70.0,78.0
5943,6566,006294.jpg,24.0,32.0
5944,6567,002747.jpg,39.0,47.0
5945,6568,001564.jpg,3.0,7.0
5946,6569,003693.jpg,13.0,19.0
5947,6571,007066.jpg,21.0,29.0
5948,6572,000603.jpg,19.0,27.0
5949,6573,001245.jpg,20.0,28.0
5950,6574,006912.jpg,1.0,7.0
5951,6575,006544.jpg,22.0,30.0
5952,6576,007124.jpg,7.0,15.0
5953,6577,006625.jpg,45.0,53.0
5954,6578,006317.jpg,32.0,40.0
5955,6579,006616.jpg,28.0,36.0
5956,6582,006948.jpg,28.0,36.0
5957,6583,006380.jpg,26.0,34.0
5958,6584,001055.jpg,18.0,22.0
5959,6585,001284.jpg,22.0,30.0
5960,6587,003653.jpg,56.0,64.0
5961,6588,006773.jpg,13.0,19.0
5962,6589,000062.jpg,3.0,9.0
5963,6591,002267.jpg,23.0,31.0
5964,6593,003535.jpg,36.0,44.0
5965,6594,001097.jpg,33.0,41.0
5966,6597,004731.jpg,58.0,66.0
5967,6599,002127.jpg,36.0,44.0
5968,6600,004460.jpg,34.0,42.0
5969,6601,000521.jpg,13.0,19.0
5970,6602,002451.jpg,21.0,29.0
5971,6603,004435.jpg,22.0,30.0
5972,6604,005807.jpg,36.0,44.0
5973,6605,004714.jpg,29.0,37.0
5974,6606,005663.jpg,46.0,54.0
5975,6608,006727.jpg,76.0,84.0
5976,6609,001894.jpg,24.0,32.0
5977,6610,000936.jpg,29.0,37.0
5978,6611,005097.jpg,0.0,4.0
5979,6612,001514.jpg,19.0,27.0
5980,6613,003372.jpg,18.0,22.0
5981,6614,005544.jpg,12.0,18.0
5982,6616,002586.jpg,26.0,34.0
5983,6617,007445.jpg,81.0,89.0
5984,6619,000130.jpg,3.0,7.0
5985,6621,005077.jpg,23.0,31.0
5986,6622,000066.jpg,54.0,64.0
5987,6624,004433.jpg,37.0,45.0
5988,6625,005786.jpg,36.0,44.0
5989,6626,005637.jpg,41.0,49.0
5990,6628,007532.jpg,25.0,33.0
5991,6629,002070.jpg,5.0,9.0
5992,6630,002152.jpg,20.0,28.0
5993,6631,001708.jpg,19.0,25.0
5994,6632,005088.jpg,33.0,41.0
5995,6634,007197.jpg,19.0,27.0
5996,6635,002696.jpg,27.0,35.0
5997,6636,004287.jpg,59.0,67.0
5998,6638,000249.jpg,6.0,12.0
5999,6639,002369.jpg,30.0,38.0
6000,6640,005703.jpg,80.0,88.0
6001,6641,004434.jpg,20.0,28.0
6002,6642,000429.jpg,20.0,28.0
6003,6643,003064.jpg,42.0,50.0
6004,6644,000058.jpg,18.0,22.0
6005,6645,006738.jpg,37.0,45.0
6006,6646,005865.jpg,20.0,28.0
6007,6648,006193.jpg,54.0,64.0
6008,6650,004469.jpg,16.0,22.0
6009,6651,006665.jpg,6.0,12.0
6010,6653,004348.jpg,20.0,28.0
6011,6654,000061.jpg,23.0,31.0
6012,6657,005790.jpg,21.0,29.0
6013,6658,005095.jpg,43.0,51.0
6014,6659,007053.jpg,25.0,33.0
6015,6660,000210.jpg,33.0,41.0
6016,6661,005773.jpg,14.0,22.0
6017,6662,006779.jpg,16.0,22.0
6018,6664,004651.jpg,13.0,21.0
6019,6665,000045.jpg,21.0,29.0
6020,6666,000094.jpg,25.0,33.0
6021,6667,007327.jpg,19.0,23.0
6022,6668,006299.jpg,14.0,22.0
6023,6669,006587.jpg,50.0,58.0
6024,6670,004133.jpg,49.0,57.0
6025,6671,002085.jpg,35.0,43.0
6026,6672,003434.jpg,5.0,9.0
6027,6673,003610.jpg,36.0,44.0
6028,6674,006855.jpg,31.0,39.0
6029,6675,003183.jpg,21.0,29.0
6030,6676,005422.jpg,25.0,33.0
6031,6677,002877.jpg,24.0,32.0
6032,6678,001058.jpg,13.0,21.0
6033,6679,005174.jpg,43.0,51.0
6034,6680,002921.jpg,14.0,22.0
6035,6682,005697.jpg,41.0,49.0
6036,6684,004887.jpg,42.0,50.0
6037,6685,000227.jpg,19.0,25.0
6038,6686,004679.jpg,16.0,22.0
6039,6687,002155.jpg,18.0,22.0
6040,6688,001047.jpg,24.0,32.0
6041,6689,005633.jpg,33.0,41.0
6042,6690,000444.jpg,0.0,4.0
6043,6693,001233.jpg,0.0,4.0
6044,6694,006636.jpg,7.0,15.0
6045,6695,000871.jpg,20.0,28.0
6046,6697,001858.jpg,3.0,7.0
6047,6698,006417.jpg,0.0,3.0
6048,6699,001645.jpg,19.0,23.0
6049,6701,001357.jpg,20.0,28.0
6050,6703,004650.jpg,52.0,60.0
6051,6704,002404.jpg,19.0,23.0
6052,6705,000626.jpg,37.0,45.0
6053,6707,005402.jpg,20.0,28.0
6054,6708,006333.jpg,23.0,31.0
6055,6709,006780.jpg,1.0,5.0
6056,6710,007133.jpg,24.0,32.0
6057,6712,002795.jpg,56.0,64.0
6058,6713,007348.jpg,23.0,31.0
6059,6714,001943.jpg,30.0,38.0
6060,6715,006342.jpg,37.0,45.0
6061,6717,004080.jpg,39.0,47.0
6062,6719,004483.jpg,49.0,57.0
6063,6720,000288.jpg,42.0,50.0
6064,6722,006789.jpg,82.0,90.0
6065,6723,004609.jpg,13.0,21.0
6066,6724,003790.jpg,21.0,29.0
6067,6725,007238.jpg,25.0,33.0
6068,6726,001909.jpg,6.0,12.0
6069,6728,007551.jpg,0.0,3.0
6070,6729,007351.jpg,9.0,17.0
